_id,id,name,description
6788ba25ae1bcc0ad82169eb,2012,"Ширина ножа, мм","Ширина ножа, мм"
6788ba25ae1bcc0ad82169ec,2151,Класс культиватора,Класс культиватора
6788ba25ae1bcc0ad82169ed,992,Функция фильтра,Функция фильтра
6788ba25ae1bcc0ad82169ee,1870,Программное обеспечение,Программное обеспечение
6788ba25ae1bcc0ad82169ef,1774,Открывание дверцы,Открывание дверцы микроволновки
6788ba25ae1bcc0ad82169f0,1747,Форма,Форма ножниц
6788ba25ae1bcc0ad82169f1,1524,Тип коврика,Тип коврика для ванны
6788ba25ae1bcc0ad82169f2,1748,Вид,Вид принадлежностей для маникюра и педикюра
6788ba25ae1bcc0ad82169f3,1411,Тип накопителя,Тип накопителя
6788ba25ae1bcc0ad82169f4,1681,"Максимальное увеличение, крат","Максимальное увеличение, крат"
6788ba25ae1bcc0ad82169f5,1956,Вид используемого кофе,Вид используемого кофе
6788ba25ae1bcc0ad82169f6,452,Тент,Тент
6788ba25ae1bcc0ad82169f7,2244,Особенность пустышки,Особенности пустышки
6788ba25ae1bcc0ad82169f8,2005,"Толщина стекла, мм","Толщина стекла, мм"
6788ba25ae1bcc0ad82169f9,1337,Назначение струны,Назначение струны
6788ba25ae1bcc0ad82169fa,2329,Материал пола,Материал пола
6788ba25ae1bcc0ad82169fb,2060,Настенные,Настенные (да/нет)
6788ba25ae1bcc0ad82169fc,1428,Назначение,Назначение спонжей и аппликаторов
6788ba25ae1bcc0ad82169fd,1837,Тип карты памяти,Тип карты памяти
6788ba25ae1bcc0ad82169fe,1569,"Подъёмная сила, кгс","Подъёмная сила, кгс"
6788ba25ae1bcc0ad82169ff,1674,Тип челнока,Тип челнока
6788ba25ae1bcc0ad8216a00,2380,Вид стиральной машины,Вид стиральной машины
6788ba25ae1bcc0ad8216a01,1793,Обнуления массы тары,Обнуления массы тары (да/нет)
6788ba25ae1bcc0ad8216a02,1986,Тип,"Тип (Тросы, оплетки, наконечники)"
6788ba25ae1bcc0ad8216a03,2281,Укрывной материал,Укрывной материал
6788ba25ae1bcc0ad8216a04,2255,"Глубина погружения, м","Глубина погружения, м"
6788ba25ae1bcc0ad8216a05,1995,Особенности,Особенности 2 (ОЗОН)
6788ba25ae1bcc0ad8216a06,2230,Вид,Вид кулера
6788ba25ae1bcc0ad8216a07,1620,Регулировка подножек,Регулировка подножек (Да/Нет)
6788ba25ae1bcc0ad8216a08,1770,Дисплей,Дисплей (да/нет)
6788ba25ae1bcc0ad8216a09,1570,Модель маски,Модель маски
6788ba25ae1bcc0ad8216a0a,2096,"Площадь помещения, м²","Площадь помещения, кв.м"
6788ba25ae1bcc0ad8216a0b,2156,Реверс,Реверс (да/нет)
6788ba25ae1bcc0ad8216a0c,2093,Вид кондиционера,Вид кондиционера
6788ba25ae1bcc0ad8216a0d,1887,"Длина спирали, м","Длина спирали, м"
6788ba25ae1bcc0ad8216a0e,1632,Особенность крафта,Особенность крафтовой бумаги 
6788ba25ae1bcc0ad8216a0f,2250,Количество диоптрий,Количество диоптрий
6788ba25ae1bcc0ad8216a10,2105,"Ширина внешнего блока, мм","Ширина внешнего блока, мм"
6788ba25ae1bcc0ad8216a11,1727,Антиколиковая система,Антиколиковая система (Да/Нет)
6788ba25ae1bcc0ad8216a12,2224,Вид клея,Вид клея (канцелярия)
6788ba25ae1bcc0ad8216a13,6327,Приложение,Приложение
6788ba25ae1bcc0ad8216a14,1792,"Цена деления, г","Цена деления, г"
6788ba25ae1bcc0ad8216a15,2143,Вид лопаты,Вид лопаты
6788ba25ae1bcc0ad8216a16,2087,Вид поводка,Вид поводка рулетки
6788ba25ae1bcc0ad8216a17,1354,Размер обуви,Размер любой обуви
6788ba25ae1bcc0ad8216a18,1808,"Расход воды, мл/час","Расход воды, мл/час"
6788ba25ae1bcc0ad8216a19,1976,Тип,"Тип кассеты, трещотки"
6788ba25ae1bcc0ad8216a1a,1574,"Вес, кг","Вес соляной лампы, кг (Диапазон)"
6788ba25ae1bcc0ad8216a1b,6039,Вид капусты,Вид капусты
6788ba25ae1bcc0ad8216a1c,1645,"Концентрация зерна, %",Концентрация абразива
6788ba25ae1bcc0ad8216a1d,1961,Стразы,Стразы (да/нет)
6788ba25ae1bcc0ad8216a1e,1666,Двойная игла,Двойная игла (Да/нет)
6788ba25ae1bcc0ad8216a1f,2396,Вид,Вид аксессуаров для макраме
6788ba25ae1bcc0ad8216a20,1910,Подставка для утюга,Подставка для утюга (да/нет)
6788ba25ae1bcc0ad8216a21,1700,Вид,Вид точилки для ножей
6788ba25ae1bcc0ad8216a22,2049,Тип исполнения,Тип исполнения электрической вилки
6788ba25ae1bcc0ad8216a23,1713,Гофрированная,Гофрированная (да/нет)
6788ba25ae1bcc0ad8216a24,1791,Вид дивана,Вид дивана
6788ba25ae1bcc0ad8216a25,1733,Тип шины,Тип шины
6788ba25ae1bcc0ad8216a26,1810,Ароматизация,Ароматизация (да/нет)
6788ba25ae1bcc0ad8216a27,2318,Вид печати,Вид печати на текстиле (ОЗОН)
6788ba25ae1bcc0ad8216a28,1974,Тип вентиля,Тип вентиля
6788ba25ae1bcc0ad8216a29,1977,Количество звёзд,Количество звёзд
6788ba25ae1bcc0ad8216a2a,1711,Вид,Вид аксессуаров для вязания
6788ba25ae1bcc0ad8216a2b,1856,Количество кадров в секунду,Количество кадров в секунду
6788ba25ae1bcc0ad8216a2c,2314,Режим стирки,Режим стирки (ОЗОН)
6788ba25ae1bcc0ad8216a2d,1627,Форма пакета,Форма пакета
6788ba25ae1bcc0ad8216a2e,2114,"Размер наволочки, см","Размер наволочки (А х В), см"
6788ba25ae1bcc0ad8216a2f,2037,Программирование,Программирование (да/нет)
6788ba25ae1bcc0ad8216a30,2297,"Количество стволов, шт.","Количество стволов, шт."
6788ba25ae1bcc0ad8216a31,1767,Гриль,Гриль
6788ba25ae1bcc0ad8216a32,5917,Номер канвы,Номер канвы
6788ba25ae1bcc0ad8216a33,8381,Добавки,Добавки сахара
6788ba25ae1bcc0ad8216a34,1563,Особенности посуды,Особенности посуды для животных
6788ba25ae1bcc0ad8216a35,1567,Диоптрия,Диоптрия
6788ba25ae1bcc0ad8216a36,2193,"Плотность поверхности, гр/м²","Плотность поверхности, гр/м²"
6788ba25ae1bcc0ad8216a37,1397,Вид тёрки,Вид тёрки для ног
6788ba25ae1bcc0ad8216a38,1564,Вид подхвата для штор,Вид подхвата для штор
6788ba25ae1bcc0ad8216a39,1827,Особенности глобусов,Особенности глобусов
6788ba25ae1bcc0ad8216a3a,2126,Открывающиеся двери,Открывающиеся двери (да/нет)
6788ba25ae1bcc0ad8216a3b,2160,"Номинальный ток, А","Номинальный ток, А (диапазон)"
6788ba25ae1bcc0ad8216a3c,1579,Цвет отделки,Цвет отделки аквариума
6788ba25ae1bcc0ad8216a3d,1844,Резьба для фильтра,Резьба для фильтра (да/нет)
6788ba25ae1bcc0ad8216a3e,1571,"Толщина гидрокостюма, мм","Толщина гидрокостюма, мм"
6788ba25ae1bcc0ad8216a3f,1565,Тип листа,Тип листа
6788ba25ae1bcc0ad8216a40,2018,Анод,Анод
6788ba25ae1bcc0ad8216a41,2243,С держателем,С держателем (да/нет)
6788ba25ae1bcc0ad8216a42,1668,Вид,Вид иглы
6788ba25ae1bcc0ad8216a43,2034,Вид,Вид кроссовок
6788ba25ae1bcc0ad8216a44,2292,Тип замка,Тип замка у сейфа
6788ba25ae1bcc0ad8216a45,2089,"Длина поводка, м","Длина поводка, м"
6788ba25ae1bcc0ad8216a46,1928,Оформление обложки,Оформление обложки
6788ba25ae1bcc0ad8216a47,1878,Защита от влаги,Защита от влаги
6788ba25ae1bcc0ad8216a48,7587,Цвет,Цвет смесителя
6788ba25ae1bcc0ad8216a49,1467,Декор,Декор (да/нет)
6788ba25ae1bcc0ad8216a4a,2155,Количество передач,Количество передач
6788ba25ae1bcc0ad8216a4b,1328,Тип,Типы цветов (комнатные/уличные)
6788ba25ae1bcc0ad8216a4c,2164,Особенности,Особенности подарочного пакета
6788ba25ae1bcc0ad8216a4d,1932,Поддерживаемые форматы файлов,Поддерживаемые форматы файлов
6788ba25ae1bcc0ad8216a4e,5921,Особенности,Особенности
6788ba25ae1bcc0ad8216a4f,2225,Количество портов,Количество портов
6788ba25ae1bcc0ad8216a50,2374,Вид,Вид расширительного бака
6788ba25ae1bcc0ad8216a51,7099,Визир,Визир
6788ba25ae1bcc0ad8216a52,1911,С гладильным рукавом,С гладильным рукавом (да/нет)
6788ba25ae1bcc0ad8216a53,1647,"Зернистость, грит",Зернистость абразива
6788ba25ae1bcc0ad8216a54,1684,Радиус линз,Радиус линз
6788ba25ae1bcc0ad8216a55,2284,"Количество бортиков, шт.","Количество бортиков, шт."
6788ba25ae1bcc0ad8216a56,1944,Вид тапочек,Вид тапочек
6788ba25ae1bcc0ad8216a57,2129,Сфера применения,Применения подарочного пакета
